_id,Anno_evento,Luogo_matrimonio,Rito,Residenza_marito,Residenza_moglie,Stato_civile_marito,Stato_civile_moglie,Cittadinanza_marito,Cittadinanza_moglie,Eta_marito,Eta_moglie,Numerosità
293,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,21,1
294,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,24,1
295,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,25,2
296,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,26,1
297,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,27,2
298,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,29,1
299,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,30,1
300,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,31,4
301,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,32,2
302,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,33,1
303,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,34,4
304,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,35,2
305,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,36,4
306,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,37,3
307,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,38,1
308,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,39,1
309,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,40,1
310,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,41,3
311,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,37,42,1
312,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,27,1
313,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,29,2
314,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,31,4
315,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,32,1
316,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,33,3
317,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,34,4
318,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,35,5
319,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,36,2
320,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,37,3
321,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,38,2
322,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,38,45,1
323,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,30,1
324,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,31,1
325,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,32,2
326,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,33,5
327,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,34,3
328,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,35,3
329,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,36,3
330,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,37,2
331,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,38,2
332,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,39,2
333,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,39,40,3
334,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,27,1
335,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,30,4
336,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,31,4
337,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,32,2
338,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,33,3
339,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,34,2
340,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,35,1
341,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,37,2
342,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,38,1
343,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,39,1
344,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,40,43,1
345,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,36,1
346,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,37,1
347,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,39,2
348,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,40,2
349,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,45,1
350,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,41,48,1
351,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,42,26,1
352,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,42,28,1
353,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,42,29,1
354,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,42,35,1
355,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,42,37,2
356,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,43,36,1
357,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,43,38,1
358,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,43,42,1
359,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,44,26,1
360,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,44,36,1
361,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,44,39,1
362,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,44,46,1
363,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,45,27,1
364,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,45,35,1
365,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,45,37,1
366,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,32,1
367,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,34,2
368,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,35,1
369,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,36,1
370,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,39,1
371,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,46,1
372,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,46,52,1
373,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,47,36,1
374,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,47,38,1
375,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,48,42,1
376,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,48,48,1
377,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,51,61,1
378,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,53,40,1
379,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,53,41,1
380,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,56,50,1
381,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,57,24,1
382,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,61,62,2
383,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,67,71,1
384,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,69,67,1
385,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Italia,70,62,1
386,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Lituania,30,25,1
387,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Perù,32,24,1
388,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Perù,35,36,1
389,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Polonia,32,27,1
390,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Polonia,34,30,1
391,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Regno Unito,34,22,1
392,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Romania,31,26,1
393,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Italia,Ucraina,42,28,1
394,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Libano,Italia,37,34,1
395,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,n.d.,Italia,35,32,1
396,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Polonia,Italia,41,47,1
397,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Romania,Italia,33,28,1
398,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Spagna,Italia,35,30,1
399,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Spagna,Italia,39,34,1
400,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Sri Lanka (ex Ceylon),Italia,37,30,1
401,2003,Milano,Cattolico,Milano,Milano,Celibe,Nubile,Stati Uniti D'America,Italia,30,26,1
402,2003,Milano,Cattolico,Milano,Milano,Celibe,Vedova,Italia,Italia,32,34,1
403,2003,Milano,Cattolico,Milano,Milano,Celibe,Vedova,Italia,Italia,32,38,1
404,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,34,31,1
405,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,35,30,1
406,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,39,31,1
407,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,42,40,1
408,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,43,33,1
409,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,43,38,1
410,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,44,34,1
411,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,45,36,1
412,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,45,51,1
413,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,45,53,1
414,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,49,38,1
415,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,50,41,1
416,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,51,27,1
417,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,52,37,1
418,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,54,44,1
419,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,58,39,1
420,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,58,46,1
421,2003,Milano,Cattolico,Milano,Milano,Divorziato o già coniugato,Nubile,Italia,Perù,52,38,1
422,2003,Milano,Cattolico,Milano,Milano,Vedovo,Divorziata o già coniugata,Italia,Italia,69,49,1
423,2003,Milano,Cattolico,Milano,Milano,Vedovo,Divorziata o già coniugata,Italia,Italia,73,43,1
424,2003,Milano,Cattolico,Milano,Milano,Vedovo,Nubile,Italia,Italia,32,31,1
425,2003,Milano,Cattolico,Milano,Milano,Vedovo,Nubile,Italia,Italia,37,32,1
426,2003,Milano,Cattolico,Milano,Milano,Vedovo,Nubile,Italia,Italia,60,55,1
427,2003,Milano,Cattolico,Milano,Milano,Vedovo,Nubile,Italia,Italia,70,62,1
428,2003,Milano,Cattolico,Milano,Milano,Vedovo,Nubile,Svizzera,Italia,76,57,1
429,2003,Milano,Cattolico,Milano,Milano,Vedovo,Vedova,Italia,Italia,62,53,1
430,2003,Milano,Cattolico,Milano,Milano,Vedovo,Vedova,Italia,Italia,80,80,1
431,2003,Milano,Civile,Estero,Estero,Celibe,Divorziata o già coniugata,Egitto,Germania,33,41,1
432,2003,Milano,Civile,Estero,Estero,Celibe,Divorziata o già coniugata,Italia,Italia,43,33,1
433,2003,Milano,Civile,Estero,Estero,Celibe,Divorziata o già coniugata,Tunisia,Marocco,34,37,1
434,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Australia,Australia,28,29,1
435,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Canada,"Cinese, Rep. Popolare",30,32,1
436,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Colombia,Colombia,37,34,1
437,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Filippine,Filippine,26,31,1
438,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Filippine,Filippine,42,39,1
439,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Germania,Germania,35,34,1
440,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Germania,Germania,37,26,1
441,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Germania,Perù,39,27,1
442,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Irlanda,Romania,35,26,1
443,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Italia,Stati Uniti D'America,36,39,1
444,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Paesi Bassi,Paesi Bassi,30,32,1
445,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Romania,Romania,21,19,1
446,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Romania,Romania,24,22,1
447,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Romania,Romania,24,24,1
448,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Romania,Romania,29,27,1
449,2003,Milano,Civile,Estero,Estero,Celibe,Nubile,Stati Uniti D'America,Francia,32,38,1
450,2003,Milano,Civile,Estero,Estero,Divorziato o già coniugato,Divorziata o già coniugata,Germania,Germania,46,40,1
451,2003,Milano,Civile,Estero,Estero,Divorziato o già coniugato,Divorziata o già coniugata,Regno Unito,Regno Unito,47,48,1
452,2003,Milano,Civile,Estero,Estero,Divorziato o già coniugato,Divorziata o già coniugata,Stati Uniti D'America,Cuba,50,29,1
453,2003,Milano,Civile,Estero,Estero,Divorziato o già coniugato,Nubile,Finlandia,Finlandia,39,37,1
454,2003,Milano,Civile,Estero,Estero,Divorziato o già coniugato,Nubile,Francia,Francia,67,47,1
455,2003,Milano,Civile,Estero,Estero,Vedovo,Nubile,Egitto,Svizzera,35,26,1
456,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Albania,Italia,30,24,1
457,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Algeria,Italia,33,36,1
458,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Germania,Italia,44,35,1
459,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,India,Italia,25,31,1
460,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Italia,Italia,35,38,1
461,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Marocco,Italia,24,19,1
462,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Marocco,Italia,26,31,1
463,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Perù,Italia,30,27,1
464,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Tunisia,Italia,22,34,1
465,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Venezuela,Italia,28,21,1
466,2003,Milano,Civile,Estero,Italia,Celibe,Nubile,Venezuela,Italia,30,28,1
467,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Albania,Italia,21,30,1
468,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Albania,Italia,36,42,1
469,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Algeria,Italia,34,41,1
470,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Argentina,Argentina,48,49,1
471,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Argentina,Italia,34,35,1
472,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Brasile,Italia,26,49,1
473,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Ecuador,Ecuador,31,39,1
474,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Egitto,Italia,30,56,1
475,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Egitto,Italia,38,36,1
476,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,El Salvador,El Salvador,21,31,1
477,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Marocco,Italia,25,33,1
478,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Marocco,Italia,26,36,1
479,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Marocco,Italia,32,36,1
480,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Marocco,Italia,32,42,1
481,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Paesi Bassi,Italia,49,50,1
482,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Senegal,Italia,38,43,1
483,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Tunisia,Italia,30,40,1
484,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Tunisia,Italia,33,52,1
485,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Tunisia,Italia,37,45,1
486,2003,Milano,Civile,Estero,Milano,Celibe,Divorziata o già coniugata,Uruguay,Italia,44,45,1
487,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Ecuador,23,39,1
488,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Egitto,25,20,1
489,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,19,20,1
490,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,22,20,1
491,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,22,40,1
492,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,23,20,1
493,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,23,25,1
494,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,25,21,1
495,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,26,22,1
496,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,27,28,1
497,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,27,31,1
498,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,27,34,1
499,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,27,36,1
500,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,27,41,1
501,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,28,26,1
502,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,29,24,1
503,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,30,30,2
504,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,31,18,1
505,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,31,37,1
506,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,32,30,1
507,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,32,33,1
508,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,32,40,1
509,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,32,42,1
510,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,33,22,1
511,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Albania,Italia,34,28,2
512,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Algeria,Italia,30,25,1
513,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Algeria,Italia,34,39,1
514,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Algeria,Italia,35,31,1
515,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Argentina,Argentina,29,26,1
516,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Argentina,Argentina,33,26,1
517,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Argentina,Italia,27,30,1
518,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Argentina,Italia,30,30,1
519,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Argentina,Uruguay,28,24,1
520,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Benin (ex Dahomey),Italia,35,60,1
521,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Brasile,25,19,1
522,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Brasile,27,27,1
523,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Brasile,32,27,1
524,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Italia,21,40,1
525,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Italia,29,56,1
526,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Italia,30,30,1
527,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Brasile,Italia,41,43,1
528,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Bulgaria,Bulgaria,26,20,1
529,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Bulgaria,Italia,27,26,1
530,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Cile,Italia,31,25,1
531,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",24,21,1
532,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",26,26,1
533,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",28,26,1
534,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",28,30,1
535,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",35,26,1
536,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Colombia,Italia,29,30,1
537,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Colombia,Italia,31,40,1
538,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Colombia,Italia,41,34,1
539,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Colombia,Perù,31,33,1
540,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Croazia,Italia,24,31,1
541,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Cuba,Italia,22,27,1
542,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Dominica,Dominica,33,21,1
543,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Dominica,Dominica,35,53,1
544,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,"Dominicana, Rep.",Italia,32,39,1
545,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Brasile,23,23,1
546,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,25,22,1
547,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,27,27,1
548,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,27,30,1
549,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,35,32,1
550,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,37,32,1
551,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,37,40,1
552,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Ecuador,39,35,1
553,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Italia,25,39,1
554,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Ecuador,Italia,43,62,1
555,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,29,47,1
556,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Italia,30,28,1
557,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Marocco,23,18,1
558,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Egitto,Perù,32,32,1
559,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,25,25,1
560,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,26,25,1
561,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,El Salvador,30,33,1
562,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,Italia,24,37,1
563,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,El Salvador,Italia,27,28,1
564,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Filippine,Filippine,29,27,1
565,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Francia,Italia,29,30,1
566,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Gambia,Italia,,35,1
567,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Gambia,Italia,28,32,1
568,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Giappone,Italia,25,28,1
569,2003,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,29,27,1
